complex_name,protein_path,ligand_description,protein_sequence
Nemonapride,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nemonapride.sdf,
Lenacapavir,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Lenacapavir.sdf,
ZINC000000005386,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000005386.sdf,
Cefminox_sodium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cefminox_sodium.sdf,
Sodium_Acetate_Anhydrous,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sodium_Acetate_Anhydrous.sdf,
Cefuzonam_sodium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cefuzonam_sodium.sdf,
ZINC000000004579,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000004579.sdf,
Nebivolol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nebivolol.sdf,
Ozanimod,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ozanimod.sdf,
Ixazomib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ixazomib.sdf,
Rokitamycin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Rokitamycin.sdf,
Lasmiditan,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Lasmiditan.sdf,
Cidofovir,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cidofovir.sdf,
Delorazepam,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Delorazepam.sdf,
Methyclothiazide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Methyclothiazide.sdf,
Gadopentetate_dimeglumine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Gadopentetate_dimeglumine.sdf,
ZINC000000006299,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000006299.sdf,
Methocarbamol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Methocarbamol.sdf,
Carisoprodol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Carisoprodol.sdf,
Pyrazinamide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pyrazinamide.sdf,
Hydrochloric_acid,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Hydrochloric_acid.sdf,
Voriconazole,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Voriconazole.sdf,
ZINC000000001293,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001293.sdf,
Tivozanib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tivozanib.sdf,
Bimatoprost,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Bimatoprost.sdf,
Somapacitan,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Somapacitan.sdf,
Metrizamide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Metrizamide.sdf,
Tolterodine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tolterodine.sdf,
Tolazoline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tolazoline.sdf,
Esmolol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Esmolol.sdf,
Raltegravir,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Raltegravir.sdf,
Nefopam,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nefopam.sdf,
Gusperimus_trihydrochloride,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Gusperimus_trihydrochloride.sdf,
Quinupristin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Quinupristin.sdf,
Oxycodone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Oxycodone.sdf,
ZINC000000003877,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000003877.sdf,
Tafamidis_meglumine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tafamidis_meglumine.sdf,
ZINC000000006808,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000006808.sdf,
Cytarabine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cytarabine.sdf,
Glimepiride,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Glimepiride.sdf,
Dihydrotachysterol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dihydrotachysterol.sdf,
crisaborole,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/crisaborole.sdf,
Mitomycin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Mitomycin.sdf,
Manganese_Chloride,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Manganese_Chloride.sdf,
Gardasil,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Gardasil.sdf,
Miokamycin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Miokamycin.sdf,
Gadodiamide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Gadodiamide.sdf,
ZINC000000001074,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001074.sdf,
Sulfonamides,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sulfonamides.sdf,
Sulfameter,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sulfameter.sdf,
Beclamide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Beclamide.sdf,
Prezatide_copper_acetate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Prezatide_copper_acetate.sdf,
Phentolamine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Phentolamine.sdf,
Mercaptopurine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Mercaptopurine.sdf,
ZINC000000008269,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000008269.sdf,
Linaclotide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Linaclotide.sdf,
ZINC000000004103,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000004103.sdf,
Tetracaine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tetracaine.sdf,
ZINC000000000546,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000000546.sdf,
Bromperidol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Bromperidol.sdf,
Incadronate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Incadronate.sdf,
Halothane,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Halothane.sdf,
Azacitidine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Azacitidine.sdf,
Gentamicine_sulfate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Gentamicine_sulfate.sdf,
Quizartinib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Quizartinib.sdf,
Methyl_aminolevulinate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Methyl_aminolevulinate.sdf,
MOXONIDINE,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/MOXONIDINE.sdf,
ZINC000000004616,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000004616.sdf,
Repaglinide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Repaglinide.sdf,
ZINC000000002732,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000002732.sdf,
Doxorubicin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Doxorubicin.sdf,
ZINC000000000135,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000000135.sdf,
Methoxamine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Methoxamine.sdf,
Fosfomycin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fosfomycin.sdf,
Indiplon,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Indiplon.sdf,
Guanfacine_extended_release,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Guanfacine_extended_release.sdf,
Adinazolam,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Adinazolam.sdf,
Samarium_Sm_153_Lexidronam_Pentasodium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Samarium_Sm_153_Lexidronam_Pentasodium.sdf,
Sulfacetamide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sulfacetamide.sdf,
Alfentanil,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Alfentanil.sdf,
Cefpiramide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cefpiramide.sdf,
Pachycarpine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pachycarpine.sdf,
ZINC000000002756,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000002756.sdf,
Trimeprazine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Trimeprazine.sdf,
Eterobarb,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Eterobarb.sdf,
Pipotiazine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pipotiazine.sdf,
Progesterone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Progesterone.sdf,
Bedaquiline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Bedaquiline.sdf,
ZINC000000006768,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000006768.sdf,
Leflunomide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Leflunomide.sdf,
Zileuton,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Zileuton.sdf,
ZINC000000000015,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000000015.sdf,
Nitrous_oxide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nitrous_oxide.sdf,
Fosfosal,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fosfosal.sdf,
Lomefloxacin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Lomefloxacin.sdf,
Acarbose,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Acarbose.sdf,
Aripiprazole,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Aripiprazole.sdf,
Alacepril,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Alacepril.sdf,
ZINC000000000888,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000000888.sdf,
ZINC000000006109,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000006109.sdf,
Gliclazide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Gliclazide.sdf,
Gilteritinib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Gilteritinib.sdf,
Procainamide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Procainamide.sdf,
Beta_acetyldigoxin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Beta_acetyldigoxin.sdf,
Mepindolol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Mepindolol.sdf,
Glisolamide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Glisolamide.sdf,
Butenafine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Butenafine.sdf,
Acocantherin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Acocantherin.sdf,
Technetium_TC_99M_medronate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Technetium_TC_99M_medronate.sdf,
Trimipramine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Trimipramine.sdf,
Triamcinolone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Triamcinolone.sdf,
Alpha_acetyldigoxin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Alpha_acetyldigoxin.sdf,
Cupric_Chloride,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cupric_Chloride.sdf,
Tirofiban,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tirofiban.sdf,
Permethrin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Permethrin.sdf,
Prifinium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Prifinium.sdf,
Abiraterone_acetate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Abiraterone_acetate.sdf,
Protriptyline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Protriptyline.sdf,
Fezolinetant,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fezolinetant.sdf,
ZINC000000000045,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000000045.sdf,
Trofinetide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Trofinetide.sdf,
Active_56_IC50_112nM,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Active_56_IC50_112nM.sdf,
Aciclovir,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Aciclovir.sdf,
Levomepromazine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Levomepromazine.sdf,
Rofecoxib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Rofecoxib.sdf,
Lanatoside_b,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Lanatoside_b.sdf,
MK_1439,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/MK_1439.sdf,
Tapentadol_hydrochloride,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tapentadol_hydrochloride.sdf,
ZINC000000003451,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000003451.sdf,
ZINC000000000561,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000000561.sdf,
Sodium_lauryl_sulfate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sodium_lauryl_sulfate.sdf,
Crizotinib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Crizotinib.sdf,
Trabectedin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Trabectedin.sdf,
Mefloquine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Mefloquine.sdf,
Pizotyline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pizotyline.sdf,
ZINC000000005606,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000005606.sdf,
Zidovudine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Zidovudine.sdf,
Dronedarone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dronedarone.sdf,
Teprenone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Teprenone.sdf,
Melphalan_flufenamide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Melphalan_flufenamide.sdf,
Terlipressin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Terlipressin.sdf,
Indinavir,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Indinavir.sdf,
Colistin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Colistin.sdf,
Micafungin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Micafungin.sdf,
Colistimethate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Colistimethate.sdf,
Cefotetan,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cefotetan.sdf,
Hydroxocobalamin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Hydroxocobalamin.sdf,
ZINC000000005656,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000005656.sdf,
ZINC000000001852,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001852.sdf,
Ropinirole,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ropinirole.sdf,
Edoxaban_tosylate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Edoxaban_tosylate.sdf,
Pralatrexate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pralatrexate.sdf,
ZINC000000000791,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000000791.sdf,
GHRP_2,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/GHRP_2.sdf,
Prulifloxacin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Prulifloxacin.sdf,
Active_60_Kd_38nM_IC50_NA_,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Active_60_Kd_38nM_IC50_NA_.sdf,
Norfloxacin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Norfloxacin.sdf,
Opicapone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Opicapone.sdf,
Sapropterin_hydrochloride,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sapropterin_hydrochloride.sdf,
Acalabrutinib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Acalabrutinib.sdf,
Mazindol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Mazindol.sdf,
Palovarotene,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Palovarotene.sdf,
Cadralazine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cadralazine.sdf,
Vandetanib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Vandetanib.sdf,
Pipobroman,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pipobroman.sdf,
Levormeloxifene,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Levormeloxifene.sdf,
Polaprezinc,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Polaprezinc.sdf,
Nitrendipine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nitrendipine.sdf,
Methyldopa,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Methyldopa.sdf,
ZINC000000002542,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000002542.sdf,
ZINC000000002067,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000002067.sdf,
Dexibuprofen,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dexibuprofen.sdf,
Azatadine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Azatadine.sdf,
Cefmenoxime,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cefmenoxime.sdf,
Indium_In_111_Chloride,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Indium_In_111_Chloride.sdf,
Triptorelin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Triptorelin.sdf,
IPI_145,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/IPI_145.sdf,
Dapsone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dapsone.sdf,
Warfarin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Warfarin.sdf,
Arginine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Arginine.sdf,
ZINC000000004132,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000004132.sdf,
Sulfanilamide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sulfanilamide.sdf,
Daunorubicin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Daunorubicin.sdf,
Levodopa,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Levodopa.sdf,
ZINC000000005160,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000005160.sdf,
Etonogestrel,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Etonogestrel.sdf,
Selegiline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Selegiline.sdf,
Promazine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Promazine.sdf,
Almitrine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Almitrine.sdf,
Epervudine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Epervudine.sdf,
Penicillin_G_Sodium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Penicillin_G_Sodium.sdf,
Sodium_Chromate_Cr_51,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sodium_Chromate_Cr_51.sdf,
Goserelin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Goserelin.sdf,
Topotecan,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Topotecan.sdf,
Dolasetron,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dolasetron.sdf,
Perphenazine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Perphenazine.sdf,
Perchlozone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Perchlozone.sdf,
Voxelotor,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Voxelotor.sdf,
ZINC000000002426,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000002426.sdf,
Dyclonine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dyclonine.sdf,
Phenylephrine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Phenylephrine.sdf,
Midecamycin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Midecamycin.sdf,
Piritramide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Piritramide.sdf,
Debrisoquin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Debrisoquin.sdf,
OZ277,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/OZ277.sdf,
Pefloxacin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pefloxacin.sdf,
Nitric_Oxide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nitric_Oxide.sdf,
Virginiamycin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Virginiamycin.sdf,
Fluvoxamine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fluvoxamine.sdf,
Pazopanib_HCl,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pazopanib_HCl.sdf,
Inactive_30_IC50_2uM,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Inactive_30_IC50_2uM.sdf,
Prothionamide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Prothionamide.sdf,
GS_7340,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/GS_7340.sdf,
ZINC000000007322,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000007322.sdf,
Etofenamate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Etofenamate.sdf,
Cangrelor,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cangrelor.sdf,
Co_trimoxazole,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Co_trimoxazole.sdf,
Fingolimod,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fingolimod.sdf,
Pegfilgrastim,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pegfilgrastim.sdf,
ZINC000000002069,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000002069.sdf,
Moricizine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Moricizine.sdf,
Fluvastatin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fluvastatin.sdf,
ZINC000000001801,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001801.sdf,
Nortriptyline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nortriptyline.sdf,
Telbivudine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Telbivudine.sdf,
Trospium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Trospium.sdf,
Dextromethorphan_Polistirex,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dextromethorphan_Polistirex.sdf,
Piracetam,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Piracetam.sdf,
Tepotinib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tepotinib.sdf,
ZINC000000004396,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000004396.sdf,
Aprotinin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Aprotinin.sdf,
Medrysone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Medrysone.sdf,
NERATINIB_MALEATE,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/NERATINIB_MALEATE.sdf,
Lithium_Carbonate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Lithium_Carbonate.sdf,
Dexamethasone_sodium_phosphate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dexamethasone_sodium_phosphate.sdf,
Minoxidil,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Minoxidil.sdf,
Avanafil,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Avanafil.sdf,
DTI_015,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/DTI_015.sdf,
Bacitracin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Bacitracin.sdf,
Methacycline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Methacycline.sdf,
Divalproex_sodium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Divalproex_sodium.sdf,
ZINC000000000660,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000000660.sdf,
Simvastatin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Simvastatin.sdf,
lifitegrast,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/lifitegrast.sdf,
Ciprofibrate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ciprofibrate.sdf,
Fexofenadine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fexofenadine.sdf,
Mecobalamin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Mecobalamin.sdf,
VIT_45,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/VIT_45.sdf,
Pargyline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pargyline.sdf,
Tofogliflozin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tofogliflozin.sdf,
Spirapril,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Spirapril.sdf,
Tucatinib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tucatinib.sdf,
Nefazodone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nefazodone.sdf,
Ondansetron,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ondansetron.sdf,
Levoleucovorin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Levoleucovorin.sdf,
ENASIDENIB_MESYLATE,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ENASIDENIB_MESYLATE.sdf,
Sodium_Iodide_I_123,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sodium_Iodide_I_123.sdf,
Dexlansoprazole,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dexlansoprazole.sdf,
Remifentanil,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Remifentanil.sdf,
Idoxuridine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Idoxuridine.sdf,
